1,-0.85449,1.95312,3.54004,0.73315,-0.04517,-0.65405,0.22913,0.04602,-0.04993
2,0.06104,1.83105,4.76074,0.73083,-0.04297,-0.66028,0.22913,0.04602,-0.04993
3,0.06104,1.83105,4.76074,0.73083,-0.04297,-0.66028,0.22913,0.04602,-0.04993
4,0.54932,1.58691,5.67627,0.73132,-0.03735,-0.65979,0.22913,0.04602,-0.04993
5,0.54932,1.58691,5.67627,0.73132,-0.03735,-0.65979,0.22913,0.04602,-0.04993
6,0.06104,1.64795,6.53076,0.72937,-0.03320,-0.65820,0.22913,0.04602,-0.04993
7,0.06104,1.64795,6.53076,0.72937,-0.03320,-0.65820,0.22925,0.04871,-0.03760
8,0.85449,1.34277,6.95801,0.72839,-0.02771,-0.65222,0.22925,0.04871,-0.03760
9,0.85449,1.34277,6.95801,0.72839,-0.02771,-0.65222,0.22925,0.04871,-0.03760
10,2.44141,1.28174,7.32422,0.73145,-0.01660,-0.65454,0.22925,0.04871,-0.03760
11,2.44141,1.28174,7.32422,0.73145,-0.01660,-0.65454,0.22925,0.04871,-0.03760
12,3.29590,1.40381,7.50732,0.73645,-0.00574,-0.66223,0.22925,0.04871,-0.03760
13,3.29590,1.40381,7.50732,0.73645,-0.00574,-0.66223,0.22925,0.04871,-0.03760
14,3.05176,1.46484,6.95801,0.73950,0.00293,-0.66418,0.22925,0.04871,-0.03760
15,3.05176,1.46484,6.95801,0.73950,0.00293,-0.66418,0.22925,0.04871,-0.03760
16,1.95312,1.70898,5.92041,0.73950,0.01001,-0.67078,0.22925,0.04871,-0.03760
17,1.95312,1.70898,5.92041,0.73950,0.01001,-0.67078,0.22925,0.04871,-0.03760
18,1.28174,1.64795,4.51660,0.74219,0.01074,-0.67712,0.22925,0.04871,-0.03760
19,1.28174,1.64795,4.51660,0.74219,0.01074,-0.67712,0.23364,0.04333,-0.04333
20,1.22070,1.09863,3.11279,0.74146,0.00037,-0.67371,0.23364,0.04333,-0.04333
21,1.22070,1.09863,3.11279,0.74146,0.00037,-0.67371,0.23364,0.04333,-0.04333
22,1.58691,0.30518,1.95312,0.73877,-0.00830,-0.66980,0.23364,0.04333,-0.04333
23,1.58691,0.30518,1.95312,0.73877,-0.00830,-0.66980,0.23364,0.04333,-0.04333
24,1.46484,0.00000,1.58691,0.73584,-0.01855,-0.66541,0.23364,0.04333,-0.04333
25,1.46484,0.00000,1.58691,0.73584,-0.01855,-0.66541,0.23364,0.04333,-0.04333
26,1.70898,-0.30518,1.40381,0.73254,-0.02368,-0.65698,0.23364,0.04333,-0.04333
27,1.70898,-0.30518,1.40381,0.73254,-0.02368,-0.65698,0.23364,0.04333,-0.04333
28,2.19727,-0.67139,1.70898,0.73279,-0.02686,-0.65515,0.23364,0.04333,-0.04333
29,2.19727,-0.67139,1.70898,0.73279,-0.02686,-0.65515,0.23364,0.04333,-0.04333
30,3.05176,-0.67139,1.83105,0.73450,-0.02698,-0.65100,0.23364,0.04333,-0.04016
31,3.05176,-0.67139,1.83105,0.73450,-0.02698,-0.65100,0.23071,0.04517,-0.04016
32,3.29590,-0.61035,2.19727,0.73389,-0.02283,-0.64587,0.23071,0.04517,-0.04016
33,3.29590,-0.61035,2.19727,0.73389,-0.02283,-0.64587,0.23071,0.04517,-0.04016
34,3.05176,-0.48828,2.25830,0.73438,-0.02124,-0.63501,0.23071,0.04517,-0.04016
35,3.05176,-0.48828,2.25830,0.73438,-0.02124,-0.63501,0.23071,0.04517,-0.04016
36,1.46484,0.54932,2.38037,0.73743,-0.01953,-0.64099,0.23071,0.04517,-0.04016
37,1.46484,0.54932,2.38037,0.73743,-0.01953,-0.64099,0.23071,0.04517,-0.04016
38,-0.12207,1.64795,2.50244,0.73914,-0.02295,-0.64685,0.23071,0.04517,-0.04016
39,-0.12207,1.64795,2.50244,0.73914,-0.02295,-0.64685,0.23071,0.04517,-0.04016
40,-0.61035,2.19727,2.74658,0.74023,-0.01929,-0.65491,0.23071,0.04517,-0.04016
41,-0.61035,2.19727,2.74658,0.74023,-0.01929,-0.65491,0.23071,0.04517,-0.04016
42,-1.15967,2.19727,2.99072,0.74341,-0.01331,-0.65979,0.22864,0.03906,-0.05066
43,-1.15967,2.19727,2.99072,0.74341,-0.01331,-0.65979,0.22864,0.03906,-0.05066
44,-1.52588,2.25830,3.05176,0.74170,-0.01929,-0.66064,0.22864,0.03906,-0.05066
45,-1.52588,2.25830,3.05176,0.74170,-0.01929,-0.66064,0.22864,0.03906,-0.05066
46,-2.13623,1.95312,3.11279,0.73828,-0.02271,-0.66492,0.22864,0.03906,-0.05066
47,-2.13623,1.95312,3.11279,0.73828,-0.02271,-0.66492,0.22864,0.03906,-0.05066
48,-1.89209,1.46484,3.54004,0.73755,-0.02441,-0.66382,0.22864,0.03906,-0.05066
49,-1.89209,1.46484,3.54004,0.73755,-0.02441,-0.66382,0.22864,0.03906,-0.05066
50,-0.30518,1.15967,4.21143,0.73718,-0.01770,-0.65710,0.22864,0.03906,-0.05066
51,-0.30518,1.15967,4.21143,0.73718,-0.01770,-0.65710,0.22864,0.03906,-0.05066
52,0.30518,1.09863,4.63867,0.73413,-0.01160,-0.65613,0.22864,0.03906,-0.05066
53,0.30518,1.09863,4.63867,0.73413,-0.01160,-0.65613,0.22864,0.03906,-0.05066
54,0.24414,0.85449,4.51660,0.73120,-0.01611,-0.64917,0.23047,0.04565,-0.03442
55,0.24414,0.85449,4.51660,0.73120,-0.01611,-0.64917,0.23047,0.04565,-0.03442
56,1.22070,1.15967,4.33350,0.73047,-0.01282,-0.64880,0.23047,0.04565,-0.03442
57,1.22070,1.15967,4.33350,0.73047,-0.01282,-0.64880,0.23047,0.04565,-0.03442
58,1.58691,1.58691,4.27246,0.73108,-0.01501,-0.65771,0.23047,0.04565,-0.03442
59,1.58691,1.58691,4.27246,0.73108,-0.01501,-0.65771,0.23047,0.04565,-0.03442
60,2.44141,1.52588,3.41797,0.73315,-0.03540,-0.66553,0.23047,0.04565,-0.03442
61,2.44141,1.52588,3.41797,0.73315,-0.03540,-0.66553,0.23047,0.04565,-0.03442
62,1.03760,1.03760,3.41797,0.73193,-0.01611,-0.66370,0.23047,0.04565,-0.03442
63,1.03760,1.03760,3.41797,0.73193,-0.01611,-0.66370,0.23047,0.04565,-0.03442
64,2.44141,0.61035,4.39453,0.73218,-0.00464,-0.67334,0.23047,0.04565,-0.03442
65,2.44141,0.61035,4.39453,0.73218,-0.00464,-0.67334,0.23047,0.04565,-0.03442
66,1.46484,0.73242,3.78418,0.73254,-0.00891,-0.66919,0.22522,0.04260,-0.04187
67,1.46484,0.73242,3.78418,0.73254,-0.00891,-0.66919,0.22522,0.04260,-0.04187
68,1.46484,0.36621,3.35693,0.73108,-0.00720,-0.67151,0.22522,0.04260,-0.04187
69,1.46484,0.36621,3.35693,0.73108,-0.00720,-0.67151,0.22522,0.04260,-0.04187
70,2.13623,-0.12207,3.29590,0.73096,0.00073,-0.66052,0.22522,0.04260,-0.04187
71,2.13623,-0.12207,3.29590,0.73096,0.00073,-0.66052,0.22522,0.04260,-0.04187
72,2.68555,-0.06104,2.92969,0.73120,0.00085,-0.65710,0.22522,0.04260,-0.04187
73,2.68555,-0.06104,2.92969,0.73120,0.00085,-0.65710,0.22522,0.04260,-0.04187
74,3.05176,0.36621,2.56348,0.72986,-0.00037,-0.65930,0.22522,0.04260,-0.04187
75,3.05176,0.36621,2.56348,0.72986,-0.00037,-0.65930,0.22522,0.04260,-0.04187
76,2.86865,1.03760,2.31934,0.72937,-0.00098,-0.66309,0.22522,0.04260,-0.04187
77,2.86865,1.03760,2.31934,0.72937,-0.00098,-0.66309,0.22522,0.04260,-0.04187
78,2.74658,1.15967,1.77002,0.73364,-0.00354,-0.67358,0.22473,0.03784,-0.04016
79,2.74658,1.15967,1.77002,0.73364,-0.00354,-0.67358,0.22473,0.03784,-0.04016
80,3.35693,0.97656,1.64795,0.73328,-0.00024,-0.67322,0.22473,0.03784,-0.04016
81,3.35693,0.97656,1.64795,0.73328,-0.00024,-0.67322,0.22473,0.03784,-0.04016
82,4.45557,0.48828,1.64795,0.73242,0.00415,-0.66785,0.22473,0.03784,-0.04016
83,4.45557,0.48828,1.64795,0.73242,0.00415,-0.66785,0.22473,0.03784,-0.04016
84,5.18799,0.12207,1.22070,0.73218,0.00244,-0.66052,0.22473,0.03784,-0.04016
85,5.18799,0.12207,1.22070,0.73218,0.00244,-0.66052,0.22473,0.03784,-0.04016
86,5.55420,0.00000,0.54932,0.73120,0.00012,-0.65967,0.22473,0.03784,-0.04016
87,5.55420,0.00000,0.54932,0.73120,0.00012,-0.65967,0.22473,0.03784,-0.04016
88,5.31006,0.36621,0.24414,0.73071,-0.00037,-0.66016,0.22473,0.03784,-0.04016
89,5.31006,0.36621,0.24414,0.73071,-0.00037,-0.66016,0.22473,0.03784,-0.03821
90,3.47900,0.67139,-0.18311,0.73401,-0.00183,-0.66675,0.22864,0.04456,-0.03821
91,3.47900,0.67139,-0.18311,0.73401,-0.00183,-0.66675,0.22864,0.04456,-0.03821
92,2.56348,0.91553,-0.48828,0.73438,-0.00513,-0.66846,0.22864,0.04456,-0.03821
93,2.56348,0.91553,-0.48828,0.73438,-0.00513,-0.66846,0.22864,0.04456,-0.03821
94,2.38037,0.48828,-0.61035,0.73315,-0.00635,-0.67297,0.22864,0.04456,-0.03821
95,2.38037,0.48828,-0.61035,0.73315,-0.00635,-0.67297,0.22864,0.04456,-0.03821
96,2.44141,0.06104,-0.67139,0.73401,-0.02112,-0.66870,0.22864,0.04456,-0.03821
97,2.44141,0.06104,-0.67139,0.73401,-0.02112,-0.66870,0.22864,0.04456,-0.03821
98,2.31934,-0.42725,-0.48828,0.73083,-0.02576,-0.66602,0.22864,0.04456,-0.03821
99,2.31934,-0.42725,-0.48828,0.73083,-0.02576,-0.66602,0.22864,0.04456,-0.03821
100,1.58691,-0.54932,-0.06104,0.73450,-0.01794,-0.66150,0.22864,0.04456,-0.03821
101,1.58691,-0.54932,-0.06104,0.73450,-0.01794,-0.66150,0.23035,0.04346,-0.04407
102,0.18311,-0.12207,0.36621,0.73364,-0.00378,-0.66553,0.23035,0.04346,-0.04407
103,0.18311,-0.12207,0.36621,0.73364,-0.00378,-0.66553,0.23035,0.04346,-0.04407
104,-0.61035,0.42725,0.18311,0.73547,0.00012,-0.65698,0.23035,0.04346,-0.04407
105,-0.61035,0.42725,0.18311,0.73547,0.00012,-0.65698,0.23035,0.04346,-0.04407
106,-2.50244,0.61035,0.18311,0.73755,0.00562,-0.67761,0.23035,0.04346,-0.04407
107,-2.50244,0.61035,0.18311,0.73755,0.00562,-0.67761,0.23035,0.04346,-0.04407
108,-1.52588,0.06104,-0.48828,0.73169,0.01746,-0.68640,0.23035,0.04346,-0.04407
109,-1.52588,0.06104,-0.48828,0.73169,0.01746,-0.68640,0.23035,0.04346,-0.04407
110,-1.15967,-0.73242,-1.15967,0.73364,0.01929,-0.67517,0.23035,0.04346,-0.04407
111,-1.15967,-0.73242,-1.15967,0.73364,0.01929,-0.67517,0.23035,0.04346,-0.04407
112,-4.51660,-1.22070,-2.38037,0.73254,0.02002,-0.65027,0.23035,0.04346,-0.04407
113,-4.51660,-1.22070,-2.38037,0.73254,0.02002,-0.65027,0.22498,0.05017,-0.03394
114,-3.60107,-1.28174,-4.27246,0.70581,0.08142,-0.66833,0.22498,0.05017,-0.03394
115,-3.60107,-1.28174,-4.27246,0.70581,0.08142,-0.66833,0.22498,0.05017,-0.03394
116,-1.09863,-1.03760,-8.97217,0.74524,-0.01917,-0.62170,0.22498,0.05017,-0.03394
117,-1.09863,-1.03760,-8.97217,0.74524,-0.01917,-0.62170,0.22498,0.05017,-0.03394
118,0.85449,-1.15967,-9.03320,0.73047,-0.06921,-0.60498,0.22498,0.05017,-0.03394
119,0.85449,-1.15967,-9.03320,0.73047,-0.06921,-0.60498,0.22498,0.05017,-0.03394
120,8.78906,0.61035,-6.28662,0.74390,0.06189,-0.60779,0.22498,0.05017,-0.03394
121,8.78906,0.61035,-6.28662,0.74390,0.06189,-0.60779,0.22498,0.05017,-0.03394
122,-0.61035,5.31006,-10.07080,0.73608,0.01208,-0.63794,0.22498,0.05017,-0.03394
123,-0.61035,5.31006,-10.07080,0.73608,0.01208,-0.63794,0.22498,0.05017,-0.03394
124,-6.16455,8.91113,-11.35254,0.73352,0.01746,-0.65125,0.22498,0.05017,-0.03394
125,-6.16455,8.91113,-11.35254,0.73352,0.01746,-0.65125,0.22864,0.04883,-0.04272
126,-5.18799,10.68115,-12.51221,0.73596,0.00940,-0.68738,0.22864,0.04883,-0.04272
127,-5.18799,10.68115,-12.51221,0.73596,0.00940,-0.68738,0.22864,0.04883,-0.04272
128,-4.88281,10.19287,-13.54980,0.72498,-0.01221,-0.67786,0.22864,0.04883,-0.04272
129,-4.88281,10.19287,-13.54980,0.72498,-0.01221,-0.67786,0.22864,0.04883,-0.04272
130,0.06104,8.97217,-13.67188,0.74048,-0.00513,-0.69812,0.22864,0.04883,-0.04272
131,0.06104,8.97217,-13.67188,0.74048,-0.00513,-0.69812,0.22864,0.04883,-0.04272
132,5.79834,6.95801,-11.90186,0.68848,0.03467,-0.68127,0.22864,0.04883,-0.04272
133,5.79834,6.95801,-11.90186,0.68848,0.03467,-0.68127,0.22864,0.04883,-0.04272
134,13.06152,5.67627,-16.29639,0.67786,0.00037,-0.66113,0.22864,0.04883,-0.04272
135,13.06152,5.67627,-16.29639,0.67786,0.00037,-0.66113,0.22864,0.04883,-0.04272
136,17.70020,6.16455,-17.15088,0.74304,0.08130,-0.65503,0.22998,0.05261,-0.04272
137,17.70020,6.16455,-17.15088,0.74304,0.08130,-0.65503,0.22998,0.05261,-0.04272
138,17.76123,8.66699,-18.61572,0.66748,0.03235,-0.65552,0.22998,0.05261,-0.04272
139,17.76123,8.66699,-18.61572,0.66748,0.03235,-0.71802,0.22998,0.05261,-0.04272
140,1.70898,12.75635,-23.68164,0.73889,0.02417,-0.71533,0.22998,0.05261,-0.04272
141,1.70898,12.75635,-23.68164,0.73889,0.02417,-0.73145,0.22998,0.05261,-0.04272
142,-0.79346,15.44189,-24.65820,0.70471,-0.00159,-0.73145,0.22998,0.05261,-0.04272
143,-0.79346,15.44189,-24.65820,0.70471,-0.00159,-0.73682,0.22998,0.05261,-0.04272
144,11.96289,13.54980,-25.26855,0.69617,0.00830,-0.73682,0.22998,0.05261,-0.04272
145,11.96289,13.54980,-25.26855,0.69617,0.00830,-0.74097,0.22998,0.05261,-0.04272
146,23.31543,10.25391,-24.47510,0.58411,0.05066,-0.74097,0.22998,0.05261,-0.04272
147,23.31543,10.25391,-24.47510,0.36536,0.03442,-0.70337,0.22998,0.05261,-0.04272
148,28.19824,5.92041,-24.41406,0.34985,0.03442,-0.70337,0.22681,0.05640,-0.03394
149,28.19824,5.92041,-24.41406,0.64233,0.04724,-0.62476,0.22681,0.05640,-0.03394
150,11.23047,5.00488,-17.76123,0.64233,0.04724,-0.62476,0.22681,0.05640,-0.03394
151,11.23047,5.00488,-17.76123,0.85730,0.11731,-0.67566,0.22681,0.05640,-0.03394
152,-0.06104,10.25391,-7.08008,0.85730,0.11731,-0.67566,0.22681,0.05640,-0.03394
153,-0.06104,10.25391,-7.08008,0.81970,0.04370,-0.74976,0.22681,0.05640,-0.03394
154,-3.23486,10.37598,-8.05664,0.81970,0.04370,-0.74976,0.22681,0.05640,-0.03394
155,-3.23486,10.37598,-8.05664,0.81213,-0.00708,-0.71741,0.22681,0.05640,-0.03394
156,-15.62500,7.69043,-15.38086,0.81213,-0.00708,-0.71741,0.22681,0.05640,-0.03394
157,-15.62500,7.69043,-15.38086,0.84216,0.03479,-0.72681,0.22681,0.05640,-0.03394
158,-32.89795,13.48877,-15.99121,0.84216,0.03479,-0.72681,0.22681,0.05640,-0.03394
159,-32.89795,13.48877,-15.99121,0.76941,0.03833,-0.75293,0.22681,0.05640,-0.03394
160,-45.65430,15.01465,-15.07568,0.76941,0.03833,-0.75293,0.23083,0.06885,-0.02759
161,-45.65430,15.01465,-15.07568,0.72754,0.03479,-0.71777,0.23083,0.06885,-0.02759
162,-24.04785,7.87354,-12.75635,0.72754,0.03479,-0.71777,0.23083,0.06885,-0.02759
163,-24.04785,7.87354,-12.75635,0.78833,0.05652,-0.68774,0.23083,0.06885,-0.02759
164,-11.84082,10.92529,-10.19287,0.75378,0.10962,-0.76489,0.23083,0.06885,-0.02759
165,-18.92090,67.87109,-39.79492,0.72205,-0.15820,-0.68298,0.23254,0.07324,-0.02917
166,-101.68457,86.30371,-39.18457,0.67542,-0.23254,-0.95178,0.23254,0.07324,-0.02917
167,56.15234,42.90771,-60.36377,0.63867,-0.11694,-0.86389,0.23010,0.09119,0.00195
168,-16.90674,58.83789,-77.69775,0.54614,-0.30701,-0.98645,0.23010,0.09119,0.00195
169,-25.45166,7.69043,-51.20850,0.73279,-0.37061,-0.93701,0.23120,0.11536,0.01453
170,7.20215,-2.62451,-43.33496,0.55786,-0.34033,-1.14490,0.23120,0.11536,0.01453
171,7.20215,-2.62451,-43.33496,0.55786,-0.34033,-1.14490,0.23120,0.11536,0.01453
172,44.98291,-60.11963,-32.83691,0.77942,-0.21765,-0.50366,0.23120,0.11536,0.01453
173,59.63135,-26.00098,-43.51807,0.63989,-0.23169,-0.74280,0.23267,0.11804,0.00452
174,58.16650,-29.47998,-42.05322,0.67712,-0.25928,-0.93567,0.23267,0.11804,0.00452
175,72.38770,-43.45703,-33.20312,0.81323,-0.12256,-0.90405,0.23267,0.11804,0.00452
176,72.99805,-50.10986,-35.94971,0.76416,-0.09534,-0.69824,0.23730,0.13232,-0.01562
177,-15.56396,-16.96777,-41.50391,0.68750,-0.26794,-0.52087,0.23730,0.13232,-0.01562
178,-33.87451,-5.55420,-19.34814,0.61548,-0.36316,-0.51892,0.23730,0.13232,-0.01562
179,-43.02979,43.51807,51.26953,0.43884,-0.59509,-0.70337,0.24414,0.14075,-0.02271
180,7.87354,22.03369,97.04590,0.39856,-0.55823,-0.61914,0.24414,0.14075,-0.02271
181,35.64453,7.01904,118.34717,0.47229,-0.29553,-0.59143,0.24414,0.14075,-0.02271
182,96.61865,-44.06738,95.52002,0.60535,0.21765,-0.46802,0.23669,0.10181,-0.02380
183,21.30127,-39.18457,60.97412,0.57703,-0.06738,-0.31836,0.23669,0.10181,-0.02380
184,-85.81543,22.46094,73.60840,0.74353,-0.06482,-0.50696,0.23669,0.08447,-0.02173
185,-105.59082,39.24561,66.34521,0.80591,-0.06909,-0.37708,0.23669,0.08447,-0.02173
186,35.46143,68.78662,-62.01172,0.71191,-0.03149,-0.74243,0.23669,0.08447,-0.02173
187,3.23486,46.87500,-101.07422,0.75769,0.19080,-0.70630,0.23706,0.10669,-0.00146
188,28.25928,41.62598,-138.48877,0.82019,-0.01611,-0.97668,0.23706,0.10669,-0.00146
189,177.06299,30.70068,-154.47998,0.50195,-0.09204,-1.45068,0.23706,0.10669,-0.00146
190,177.06299,30.70068,-154.47998,0.27417,-0.34717,-1.48254,0.23706,0.10669,-0.00146
191,27.22168,-15.86914,-97.04590,0.43079,-0.31970,-1.03723,0.23840,0.13599,0.00940
192,-66.95557,-72.32666,-42.72461,0.06079,-0.20288,0.08508,0.23840,0.13599,0.00940
193,-50.35400,-86.73096,-62.74414,-0.13745,-0.40002,0.74475,0.24658,0.15417,-0.01123
194,140.38086,89.90479,11.04736,0.45764,0.17041,-1.32715,0.24658,0.15417,-0.01123
195,90.02686,27.28271,24.59717,1.17297,0.55066,-1.41541,0.24658,0.15417,-0.01123
196,122.98584,-41.68701,-65.36865,0.75745,-0.23047,-0.90515,0.24695,0.15955,-0.02356
197,187.07275,-30.88379,-56.82373,0.81213,-0.12964,-1.18164,0.24695,0.15955,-0.02356
198,5.73730,-58.16650,-13.91602,0.74976,-0.08630,-0.79675,0.24695,0.15955,-0.02356
199,-72.57080,-42.35840,-17.57812,0.68042,0.00378,-0.69971,0.25024,0.16150,-0.03113
200,-64.75830,-26.12305,-13.54980,0.70300,-0.05115,-0.73340,0.25024,0.16150,-0.03113
201,-39.36768,-30.39551,-12.08496,0.84033,0.06421,-1.00012,0.24805,0.17102,-0.03870
202,-74.76807,-87.34131,-66.58936,0.80225,0.32825,-0.81519,0.24805,0.17102,-0.03870
203,-76.66016,-93.62793,-91.79688,0.63379,0.24719,-0.63635,0.24805,0.17102,-0.03870
204,130.49316,-51.02539,-138.06152,0.28223,-0.60315,-0.20679,0.24683,0.20728,-0.07031
205,117.43164,-26.00098,-5.12695,0.74902,-0.29749,-0.53674,0.24683,0.20728,-0.07031
206,78.91846,-17.70020,66.71143,0.74036,0.15967,-0.93628,0.24707,0.20654,-0.06262
207,28.38135,-65.30762,66.95557,0.78979,-0.04968,-0.56494,0.24878,0.18835,-0.08545
208,17.45605,-58.28857,49.74365,0.82581,0.35071,-0.47351,0.24878,0.18835,-0.08545
209,26.30615,-54.07715,23.07129,0.82751,0.34473,-0.47986,0.24878,0.18835,-0.08545
210,125.00000,-75.62256,-43.45703,0.79443,-0.15430,-0.56580,0.24377,0.20276,-0.11475
211,92.10205,-70.73975,-42.05322,0.76587,-0.15100,-0.56177,0.24377,0.20276,-0.11475
212,110.35156,-78.67432,-25.69580,0.78186,-0.14124,-0.58069,0.23523,0.22449,-0.13574
213,108.27637,-87.95166,-17.51709,0.80505,-0.06873,-0.38904,0.23523,0.22449,-0.13574
214,111.14502,-62.31689,-12.57324,0.79114,-0.02954,-0.06592,0.23523,0.22449,-0.13574
215,101.19629,-9.94873,-1.70898,0.76721,-0.11292,-0.42773,0.23755,0.23425,-0.14380
216,69.94629,0.42725,13.30566,0.79456,-0.06140,-0.52490,0.23755,0.23425,-0.14380
217,109.31396,-9.94873,20.50781,0.84644,0.05066,-0.52722,0.23755,0.23425,-0.14380
218,179.87061,-32.28760,20.99609,0.81653,-0.00891,-0.65979,0.23633,0.24133,-0.14929
219,176.02539,-51.39160,53.83301,1.02917,0.32727,-0.05212,0.23364,0.23804,-0.13782
220,135.07080,-35.58350,60.72998,1.07434,0.33167,0.14014,0.23425,0.23022,-0.14355
221,-86.73096,-24.84131,77.14844,1.14819,0.40759,-0.51123,0.23425,0.23022,-0.14355
222,-53.95508,-74.40186,75.98877,1.21875,0.36218,-0.67273,0.24329,0.20410,-0.16333
223,-143.00537,-95.45898,82.33643,1.22290,0.31189,-0.55847,0.24329,0.20410,-0.16333
224,-265.13672,-116.76025,131.04248,1.36133,0.84570,-0.32568,0.24329,0.20410,-0.16333
225,68.11523,-173.70605,174.74365,0.91260,0.57898,-0.26160,0.19922,0.02661,-0.23511
